pair,direction,publication_date,side,currency,fwd_5d,fwd_10d,fwd_20d
EUR/USD,BUY,2013-08-16,base,EUR,0.00010693073272705078,-0.0117720365524292,-0.0055054426193237305
EUR/USD,BUY,2013-08-23,base,EUR,-0.01187896728515625,-0.023669004440307617,0.01791226863861084
EUR/USD,BUY,2013-08-30,base,EUR,-0.011790037155151367,0.006266593933105469,0.02499091625213623
EUR/USD,BUY,2013-09-06,base,EUR,0.018056631088256836,0.04158127307891846,0.05057966709136963
EUR/USD,BUY,2013-09-20,base,EUR,-0.004800319671630859,0.008998394012451172,0.014776945114135742
EUR/USD,BUY,2013-09-27,base,EUR,0.013798713684082031,0.00705718994140625,0.031911373138427734
EUR/USD,BUY,2013-10-04,base,EUR,-0.006741523742675781,0.00577855110168457,-0.013016104698181152
EUR/USD,BUY,2013-10-11,base,EUR,0.014031529426574707,0.02772808074951172,-0.011753559112548828
EUR/USD,BUY,2013-10-18,base,EUR,0.013696551322937012,-0.008722901344299316,-0.021799564361572266
EUR/USD,BUY,2013-10-25,base,EUR,-0.022419452667236328,-0.03948163986206055,-0.033213257789611816
EUR/USD,BUY,2013-11-01,base,EUR,-0.01706218719482422,-0.01307666301727295,0.00242006778717041
EUR/USD,BUY,2013-12-20,quote,USD,0.0040400028228759766,0.0010825395584106445,-0.00377500057220459
EUR/USD,BUY,2013-12-27,quote,USD,-0.002957463264465332,-0.008908271789550781,-0.0007125139236450195
EUR/USD,BUY,2014-01-03,quote,USD,-0.005950808525085449,-0.004857540130615234,-0.010784626007080078
EUR/USD,BUY,2014-01-10,quote,USD,0.0010932683944702148,0.008195757865905762,-0.001498103141784668
EUR/USD,BUY,2014-02-21,quote,USD,-0.0013730525970458984,0.014190196990966797,0.006089210510253906
EUR/USD,BUY,2014-02-28,quote,USD,0.015563249588012695,0.015793919563293457,0.0033905506134033203
EUR/USD,BUY,2014-03-07,quote,USD,0.00023066997528076172,-0.00810098648071289,-0.01392662525177002
EUR/USD,BUY,2014-03-14,quote,USD,-0.008331656455993652,-0.012403368949890137,0.002098679542541504
EUR/USD,BUY,2014-03-21,base,EUR,-0.004071712493896484,-0.005825638771057129,0.0030077695846557617
EUR/USD,BUY,2014-03-28,quote,USD,-0.0017539262771606445,0.01450204849243164,0.009066343307495117
EUR/USD,BUY,2014-04-04,quote,USD,0.016255974769592285,0.00883340835571289,0.014715075492858887
EUR/USD,SELL,2014-06-06,base,EUR,-0.010740518569946289,-0.0050580501556396484,-0.005187630653381348
EUR/USD,SELL,2014-06-13,base,EUR,0.005682468414306641,0.005849242210388184,0.005052924156188965
EUR/USD,SELL,2014-06-20,base,EUR,0.00016677379608154297,-0.00012958049774169922,-0.009255647659301758
EUR/USD,SELL,2014-06-27,base,EUR,-0.0002963542938232422,-0.0007963180541992188,-0.014828681945800781
EUR/USD,SELL,2014-07-04,base,EUR,-0.0004999637603759766,-0.009126067161560059,-0.022014379501342773
EUR/USD,SELL,2014-07-11,base,EUR,-0.008626103401184082,-0.014032363891601562,-0.024680376052856445
EUR/USD,SELL,2014-07-18,base,EUR,-0.0054062604904174805,-0.012888312339782715,-0.01548302173614502
EUR/USD,SELL,2014-07-25,base,EUR,-0.007482051849365234,-0.010648012161254883,-0.018541812896728516
EUR/USD,SELL,2014-08-01,base,EUR,-0.0031659603118896484,-0.0025947093963623047,-0.02049696445465088
EUR/USD,SELL,2014-08-08,base,EUR,0.0005712509155273438,-0.007893800735473633,-0.04255068302154541
EUR/USD,SELL,2014-08-15,base,EUR,-0.008465051651000977,-0.017902255058288574,-0.04404115676879883
EUR/USD,SELL,2014-08-22,base,EUR,-0.009437203407287598,-0.03465688228607178,-0.0359266996383667
EUR/USD,SELL,2014-08-29,base,EUR,-0.02521967887878418,-0.026138901710510254,-0.04279041290283203
EUR/USD,SELL,2014-09-05,base,EUR,-0.0009192228317260742,-0.0012698173522949219,-0.026218414306640625
EUR/USD,SELL,2014-09-12,base,EUR,-0.00035059452056884766,-0.016651511192321777,-0.023450255393981934
EUR/USD,SELL,2014-09-19,base,EUR,-0.01630091667175293,-0.024948596954345703,-0.011563897132873535
EUR/USD,SELL,2014-09-26,base,EUR,-0.008647680282592773,-0.006798744201660156,-0.010299205780029297
EUR/USD,SELL,2014-10-03,base,EUR,0.0018489360809326172,0.013384699821472168,-0.005721569061279297
EUR/USD,SELL,2014-10-10,base,EUR,0.01153576374053955,-0.0035004615783691406,-0.030899882316589355
EUR/USD,SELL,2014-10-17,base,EUR,-0.015036225318908691,-0.019106268882751465,-0.0328441858291626
EUR/USD,SELL,2014-10-24,base,EUR,-0.0040700435638427734,-0.027399420738220215,-0.010905742645263672
EUR/USD,SELL,2014-10-31,base,EUR,-0.02332937717437744,-0.013737916946411133,-0.015137076377868652
EUR/USD,SELL,2014-11-07,base,EUR,0.009591460227966309,0.016493678092956543,0.0006593465805053711
EUR/USD,SELL,2014-11-14,base,EUR,0.006902217864990234,-0.0013991594314575195,-0.008103013038635254
EUR/USD,SELL,2014-11-21,base,EUR,-0.008301377296447754,-0.015834331512451172,-0.025455713272094727
EUR/USD,SELL,2014-11-28,base,EUR,-0.007532954216003418,-0.006703853607177734,-0.025197863578796387
EUR/USD,SELL,2014-12-05,base,EUR,0.0008291006088256836,-0.009621381759643555,-0.029724836349487305
EUR/USD,SELL,2014-12-26,base,EUR,-0.012059926986694336,-0.04139435291290283,-0.0863267183303833
EUR/USD,SELL,2015-01-02,base,EUR,-0.029334425926208496,-0.045203447341918945,-0.07538580894470215
EUR/USD,SELL,2015-01-09,base,EUR,-0.01586902141571045,-0.04493236541748047,-0.03241002559661865
EUR/USD,SELL,2015-01-16,base,EUR,-0.02906334400177002,-0.030182361602783203,-0.023344039916992188
EUR/USD,SELL,2015-01-23,base,EUR,-0.0011190176010131836,0.012522339820861816,0.0019990205764770508
EUR/USD,SELL,2015-01-30,base,EUR,0.013641357421875,0.006838321685791016,-0.013019442558288574
EUR/USD,SELL,2015-02-06,base,EUR,-0.006803035736083984,-0.010523319244384766,-0.043992042541503906
EUR/USD,SELL,2015-02-13,base,EUR,-0.0037202835083007812,-0.01985776424407959,-0.07776236534118652
EUR/USD,SELL,2015-02-20,base,EUR,-0.01613748073577881,-0.03346872329711914,-0.06977927684783936
EUR/USD,SELL,2015-02-27,base,EUR,-0.017331242561340332,-0.057904601097106934,-0.031899333000183105
EUR/USD,SELL,2015-03-06,base,EUR,-0.0405733585357666,-0.036310553550720215,-0.01613020896911621
EUR/USD,SELL,2015-03-13,base,EUR,0.004262804985046387,0.026005268096923828,0.004274129867553711
EUR/USD,SELL,2015-03-20,base,EUR,0.02174246311187744,0.020180344581604004,0.008663654327392578
EUR/USD,SELL,2015-03-27,base,EUR,-0.0015621185302734375,-0.021731138229370117,-0.007134795188903809
EUR/USD,SELL,2015-04-03,base,EUR,-0.02016901969909668,-0.011516690254211426,0.03439128398895264
EUR/USD,SELL,2015-04-10,base,EUR,0.008652329444885254,0.014596343040466309,0.05778932571411133
EUR/USD,SELL,2015-04-17,base,EUR,0.005944013595581055,0.04590797424316406,0.06493997573852539
EUR/USD,SELL,2015-04-24,base,EUR,0.03996396064758301,0.04319298267364502,0.029683232307434082
EUR/USD,SELL,2015-05-01,base,EUR,0.0032290220260620117,0.019032001495361328,-0.025431394577026367
EUR/USD,BUY,2015-07-17,base,EUR,0.01029980182647705,0.005323171615600586,0.027495145797729492
EUR/USD,BUY,2015-07-31,base,EUR,-0.0012192726135253906,0.022171974182128906,0.03087174892425537
EUR/USD,BUY,2015-08-21,base,EUR,0.0010995864868164062,-0.011101961135864258,0.016398310661315918
EUR/USD,BUY,2015-08-28,base,EUR,-0.012201547622680664,0.004292607307434082,-0.006903171539306641
EUR/USD,BUY,2015-09-04,base,EUR,0.016494154930114746,0.027500271797180176,0.006749868392944336
EUR/USD,BUY,2015-09-11,base,EUR,0.01100611686706543,-0.011195778846740723,-0.00039517879486083984
EUR/USD,BUY,2015-09-18,base,EUR,-0.022201895713806152,-0.02075040340423584,-0.00327908992767334
EUR/USD,BUY,2015-09-25,base,EUR,0.0014514923095703125,0.010800600051879883,-0.009798407554626465
EUR/USD,BUY,2015-10-02,base,EUR,0.00934910774230957,0.0174713134765625,-0.01996016502380371
EUR/USD,BUY,2015-10-09,base,EUR,0.00812220573425293,-0.020599007606506348,-0.04029381275177002
EUR/USD,BUY,2015-10-16,base,EUR,-0.028721213340759277,-0.03743147850036621,-0.055313825607299805
EUR/USD,BUY,2015-10-23,base,EUR,-0.008710265159606934,-0.019694805145263672,-0.03547847270965576
EUR/USD,BUY,2015-10-30,quote,USD,-0.010984539985656738,-0.017882347106933594,-0.03893899917602539
EUR/USD,BUY,2015-12-25,quote,USD,-0.011090397834777832,-0.004398822784423828,-0.0107954740524292
EUR/USD,BUY,2016-01-01,quote,USD,0.006691575050354004,-1.1801719665527344e-05,0.007791042327880859
EUR/USD,BUY,2016-02-05,base,EUR,0.011801481246948242,-0.008897662162780762,-0.025101900100708008
EUR/USD,BUY,2016-02-12,base,EUR,-0.020699143409729004,-0.02929854393005371,-0.013954877853393555
EUR/USD,BUY,2016-02-19,base,EUR,-0.008599400520324707,-0.016204237937927246,0.020699143409729004
EUR/USD,BUY,2016-02-26,base,EUR,-0.007604837417602539,0.015343666076660156,0.014294981956481934
EUR/USD,BUY,2016-03-04,base,EUR,0.022948503494262695,0.03690338134765625,0.04307258129119873
EUR/USD,BUY,2016-03-11,base,EUR,0.013954877853393555,-0.0010486841201782227,0.019554615020751953
EUR/USD,BUY,2016-03-18,quote,USD,-0.015003561973571777,0.0061691999435424805,-0.004796147346496582
EUR/USD,BUY,2016-03-25,base,EUR,0.021172761917114258,0.020603299140930176,0.012409090995788574
EUR/USD,BUY,2016-04-01,base,EUR,-0.000569462776184082,-0.010965347290039062,-0.002377748489379883
EUR/USD,BUY,2016-04-08,base,EUR,-0.01039588451385498,-0.008194208145141602,0.003204345703125
EUR/USD,BUY,2016-04-15,base,EUR,0.002201676368713379,0.00858759880065918,0.01069343090057373
EUR/USD,BUY,2016-04-22,base,EUR,0.006385922431945801,0.011398553848266602,-0.008604645729064941
EUR/USD,BUY,2016-04-29,base,EUR,0.005012631416320801,0.0021058320999145508,-0.016382694244384766
EUR/USD,BUY,2016-05-06,base,EUR,-0.00290679931640625,-0.020003199577331543,-0.025401830673217773
EUR/USD,BUY,2016-05-13,base,EUR,-0.017096400260925293,-0.018488526344299316,-0.006191849708557129
EUR/USD,BUY,2016-05-20,base,EUR,-0.0013921260833740234,-0.0053986310958862305,0.004602313041687012
EUR/USD,BUY,2016-05-27,base,EUR,-0.004006505012512207,0.012296676635742188,0.013193607330322266
EUR/USD,BUY,2016-06-03,base,EUR,0.016303181648254395,0.010000944137573242,-0.004595041275024414
EUR/USD,BUY,2016-06-10,quote,USD,-0.006302237510681152,0.0008969306945800781,-0.024929165840148926
EUR/USD,BUY,2016-06-17,quote,USD,0.0071991682052612305,-0.014595985412597656,-0.014595985412597656
EUR/USD,BUY,2016-06-24,quote,USD,-0.021795153617858887,-0.025826096534729004,-0.029110312461853027
EUR/USD,BUY,2016-07-01,quote,USD,-0.004030942916870117,0.0,-0.0021666288375854492
EUR/USD,BUY,2016-07-08,quote,USD,0.004030942916870117,-0.0032842159271240234,0.0068999528884887695
EUR/USD,SELL,2016-10-21,quote,USD,-0.0030024051666259766,0.017208099365234375,-0.030735373497009277
EUR/USD,SELL,2016-10-28,quote,USD,0.02021050453186035,-0.0010683536529541016,-0.033847808837890625
EUR/USD,SELL,2016-11-04,quote,USD,-0.021278858184814453,-0.04794347286224365,-0.04393351078033447
EUR/USD,SELL,2016-11-11,quote,USD,-0.0266646146774292,-0.03277945518493652,-0.02683389186859131
EUR/USD,SELL,2016-11-18,quote,USD,-0.006114840507507324,0.00400996208190918,-0.020420432090759277
EUR/USD,SELL,2016-11-25,quote,USD,0.010124802589416504,0.005945563316345215,-0.012424230575561523
EUR/USD,SELL,2016-12-02,quote,USD,-0.004179239273071289,-0.024430394172668457,-0.00878441333770752
EUR/USD,SELL,2016-12-09,quote,USD,-0.020251154899597168,-0.01836979389190674,-0.001543283462524414
EUR/USD,SELL,2016-12-16,quote,USD,0.0018813610076904297,0.015645980834960938,0.01980006694793701
EUR/USD,SELL,2016-12-23,quote,USD,0.013764619827270508,0.016826510429382324,0.022207975387573242
EUR/USD,SELL,2016-12-30,quote,USD,0.0030618906021118164,0.004154086112976074,0.01076650619506836
EUR/USD,SELL,2017-01-06,quote,USD,0.0010921955108642578,0.005381464958190918,0.015579819679260254
EUR/USD,SELL,2017-01-13,quote,USD,0.00428926944732666,0.006612420082092285,0.004175662994384766
EUR/USD,SELL,2017-01-20,quote,USD,0.002323150634765625,0.010198354721069336,0.0012514591217041016
EUR/USD,SELL,2017-03-10,quote,USD,0.01962721347808838,0.020545244216918945,0.006621122360229492
EUR/USD,BUY,2017-03-24,base,EUR,-0.009680867195129395,-0.013924121856689453,-0.006898283958435059
EUR/USD,BUY,2017-03-31,base,EUR,-0.004243254661560059,-0.007068514823913574,0.017717957496643066
EUR/USD,BUY,2017-04-07,base,EUR,-0.0028252601623535156,0.0070258378982543945,0.033689022064208984
EUR/USD,BUY,2017-04-14,base,EUR,0.00985109806060791,0.02478647232055664,0.024857163429260254
EUR/USD,BUY,2017-04-21,base,EUR,0.01493537425994873,0.02666318416595459,0.03986823558807373
EUR/USD,BUY,2017-04-28,base,EUR,0.01172780990600586,7.069110870361328e-05,0.03465104103088379
EUR/USD,BUY,2017-05-05,base,EUR,-0.011657118797302246,0.01320505142211914,0.023426175117492676
EUR/USD,BUY,2017-05-12,base,EUR,0.024862170219421387,0.034580349922180176,0.031984686851501465
EUR/USD,BUY,2017-05-19,base,EUR,0.009718179702758789,0.010221123695373535,0.00333249568939209
EUR/USD,BUY,2017-05-26,base,EUR,0.0005029439926147461,-0.002595663070678711,-0.006112217903137207
EUR/USD,BUY,2017-06-02,base,EUR,-0.003098607063293457,-0.006888628005981445,0.022585630416870117
EUR/USD,BUY,2017-06-09,base,EUR,-0.0037900209426879883,-0.003516554832458496,0.023997902870178223
EUR/USD,BUY,2017-06-16,base,EUR,0.0002734661102294922,0.029474258422851562,0.03284859657287598
EUR/USD,BUY,2017-06-23,quote,USD,0.02920079231262207,0.02751445770263672,0.05320572853088379
EUR/USD,BUY,2017-06-30,base,EUR,-0.0016863346099853516,0.003374338150024414,0.030564427375793457
EUR/USD,BUY,2017-07-06,base,EUR,0.005706429481506348,0.02818441390991211,0.053807854652404785
EUR/USD,BUY,2017-07-14,base,EUR,0.02247798442840576,0.028472185134887695,0.03663063049316406
EUR/USD,BUY,2017-07-21,base,EUR,0.005994200706481934,0.025623440742492676,0.008678317070007324
EUR/USD,BUY,2017-07-28,base,EUR,0.019629240036010742,0.008158445358276367,0.011353492736816406
EUR/USD,BUY,2017-08-04,base,EUR,-0.011470794677734375,-0.01694512367248535,0.0025479793548583984
EUR/USD,BUY,2017-08-11,base,EUR,-0.0054743289947509766,0.003195047378540039,0.02588176727294922
EUR/USD,BUY,2017-08-18,base,EUR,0.008669376373291016,0.01949310302734375,0.0206148624420166
EUR/USD,BUY,2017-08-25,base,EUR,0.010823726654052734,0.02268671989440918,0.014338016510009766
EUR/USD,BUY,2017-09-01,base,EUR,0.011862993240356445,0.0011217594146728516,-0.01286780834197998
EUR/USD,BUY,2017-09-08,base,EUR,-0.010741233825683594,-0.008348703384399414,-0.031671762466430664
EUR/USD,BUY,2017-09-15,base,EUR,0.0023925304412841797,-0.013989567756652832,-0.008985042572021484
EUR/USD,BUY,2017-09-22,base,EUR,-0.01638209819793701,-0.02332305908203125,-0.009751558303833008
EUR/USD,BUY,2017-09-29,base,EUR,-0.006940960884094238,0.005004525184631348,-0.014451026916503906
EUR/USD,BUY,2017-10-06,base,EUR,0.011945486068725586,0.013571500778198242,-0.00505375862121582
EUR/USD,BUY,2017-10-13,base,EUR,0.0016260147094726562,-0.019455552101135254,-0.018493294715881348
EUR/USD,BUY,2017-10-20,base,EUR,-0.02108156681060791,-0.018625259399414062,-0.011620283126831055
EUR/USD,BUY,2017-10-27,base,EUR,0.0024563074111938477,0.0009622573852539062,0.028924107551574707
EUR/USD,BUY,2017-11-03,base,EUR,-0.0014940500259399414,0.007004976272583008,0.0198056697845459
EUR/USD,BUY,2017-11-10,base,EUR,0.00849902629852295,0.0279618501663208,0.012310147285461426
EUR/USD,BUY,2017-11-17,base,EUR,0.007650613784790039,0.012079238891601562,-0.00024962425231933594
EUR/USD,BUY,2017-11-24,base,EUR,0.0044286251068115234,-0.008177518844604492,0.00033724308013916016
EUR/USD,BUY,2017-12-01,base,EUR,-0.012606143951416016,-0.012328863143920898,0.004347801208496094
EUR/USD,BUY,2017-12-08,base,EUR,0.0002772808074951172,0.008514761924743652,0.029665589332580566
EUR/USD,BUY,2017-12-15,base,EUR,0.008237481117248535,0.016676664352416992,0.026714205741882324
EUR/USD,BUY,2017-12-29,base,EUR,0.012711644172668457,0.010037541389465332,0.04506182670593262
EUR/USD,BUY,2018-01-05,base,EUR,-0.002674102783203125,0.016776680946350098,0.044116854667663574
EUR/USD,BUY,2018-01-12,base,EUR,0.019450783729553223,0.035024285316467285,0.021866321563720703
EUR/USD,BUY,2018-01-19,base,EUR,0.015573501586914062,0.027340173721313477,0.026698827743530273
EUR/USD,BUY,2018-01-26,base,EUR,0.011766672134399414,-0.013157963752746582,-0.006568551063537598
EUR/USD,BUY,2018-02-02,base,EUR,-0.024924635887145996,-0.0006413459777832031,-0.02391660213470459
EUR/USD,BUY,2018-02-09,base,EUR,0.024283289909362793,0.006589412689208984,0.004587054252624512
EUR/USD,BUY,2018-02-16,base,EUR,-0.01769387722015381,-0.023275256156921387,-0.019438743591308594
EUR/USD,BUY,2018-02-23,base,EUR,-0.005581378936767578,-0.0020023584365844727,-0.0001671314239501953
EUR/USD,BUY,2018-03-02,base,EUR,0.0035790205001831055,0.003836512565612793,0.0032004117965698242
EUR/USD,BUY,2018-03-09,base,EUR,0.0002574920654296875,0.0018352270126342773,-0.005503416061401367
EUR/USD,BUY,2018-03-16,base,EUR,0.0015777349472045898,-0.0006361007690429688,0.0020488500595092773
EUR/USD,BUY,2018-03-23,base,EUR,-0.0022138357162475586,-0.0073386430740356445,0.0020540952682495117
EUR/USD,BUY,2018-03-30,base,EUR,-0.005124807357788086,0.002684950828552246,-0.019322991371154785
EUR/USD,BUY,2018-04-06,base,EUR,0.007809758186340332,0.009392738342285156,-0.026234149932861328
EUR/USD,BUY,2018-04-13,base,EUR,0.0015829801559448242,-0.02200794219970703,-0.04121661186218262
EUR/USD,BUY,2018-04-20,base,EUR,-0.023590922355651855,-0.035626888275146484,-0.05502915382385254
EUR/USD,BUY,2018-04-27,base,EUR,-0.012035965919494629,-0.019208669662475586,-0.03869748115539551
EUR/USD,SELL,2018-06-15,quote,USD,0.003919839859008789,-0.0003610849380493164,0.009931206703186035
EUR/USD,SELL,2018-06-22,base,EUR,-0.0042809247970581055,0.009013056755065918,0.004937171936035156
EUR/USD,SELL,2018-06-29,base,EUR,0.013293981552124023,0.010292291641235352,0.007996797561645508
EUR/USD,SELL,2018-07-06,base,EUR,-0.003001689910888672,-0.004075884819030762,-0.010989785194396973
EUR/USD,SELL,2018-07-13,base,EUR,-0.0010741949081420898,-0.0022954940795898438,-0.014196515083312988
EUR/USD,SELL,2018-07-20,base,EUR,-0.001221299171447754,-0.006913900375366211,-0.028375744819641113
EUR/USD,SELL,2018-07-27,base,EUR,-0.005692601203918457,-0.011901021003723145,-0.009958863258361816
EUR/USD,SELL,2018-08-03,base,EUR,-0.0062084197998046875,-0.021461844444274902,0.007865548133850098
EUR/USD,SELL,2018-08-10,base,EUR,-0.015253424644470215,0.0019421577453613281,0.00961458683013916
EUR/USD,SELL,2018-08-17,base,EUR,0.017195582389831543,0.029327392578125,0.03204143047332764
EUR/USD,SELL,2018-08-24,base,EUR,0.012131810188293457,0.007672429084777832,0.023258209228515625
EUR/USD,SELL,2018-08-31,base,EUR,-0.004459381103515625,0.0027140378952026367,-0.0027284622192382812
EUR/USD,SELL,2018-09-07,base,EUR,0.007173418998718262,0.015585780143737793,-0.010198593139648438
EUR/USD,SELL,2018-09-14,base,EUR,0.008412361145019531,-0.005442500114440918,-0.01013636589050293
EUR/USD,SELL,2018-09-21,base,EUR,-0.01385486125946045,-0.02578437328338623,-0.031592369079589844
EUR/USD,SELL,2018-09-28,base,EUR,-0.011929512023925781,-0.004693865776062012,-0.02595198154449463
EUR/USD,SELL,2018-10-05,base,EUR,0.0072356462478637695,-0.005807995796203613,-0.011479496955871582
EUR/USD,SELL,2018-10-12,base,EUR,-0.013043642044067383,-0.021258115768432617,-0.022202491760253906
EUR/USD,SELL,2018-10-19,base,EUR,-0.008214473724365234,-0.005671501159667969,-0.013510465621948242
EUR/USD,SELL,2018-10-26,base,EUR,0.0025429725646972656,-0.0009443759918212891,0.0025299787521362305
EUR/USD,SELL,2018-11-02,base,EUR,-0.0034873485565185547,-0.007838964462280273,-0.001052260398864746
EUR/USD,SELL,2018-11-09,base,EUR,-0.004351615905761719,0.0034743547439575195,0.0006337165832519531
EUR/USD,SELL,2018-11-16,base,EUR,0.007825970649719238,0.006786704063415527,0.0038737058639526367
